Year,Label,Artist,Song
2021,SM Entertainment,BoA,All That Jazz
2021,Artsro Entertainment,Jeon Ji-yoon,Soop (feat. Gayoon)
2021,Starship Entertainment,크래비티(CRAVITY),My Turn
2021,Starship Entertainment,크래비티(CRAVITY),Mammoth
2021,Starship Entertainment,크래비티(CRAVITY),Bad Habits
2021,Starship Entertainment,크래비티(CRAVITY),Moonlight
2021,SM Entertainment,조이,Je T’aime
2021,Starship Entertainment,크래비티(CRAVITY),Dangerous
2021,SM Entertainment,조이,안녕 (Goodbye)
2021,SM Entertainment,조이,If Only
2021,Starship Entertainment,우주소녀(WJSN),Last Dance
2021,Starship Entertainment,우주소녀(WJSN),Super Moon
2021,Starship Entertainment,우주소녀(WJSN),New Me
2021,Starship Entertainment,우주소녀(WJSN),Yalla
2021,Starship Entertainment,우주소녀(WJSN),Rewind
2021,BELIFT LAB,Enhypen,Blockbuster (feat. Yeonjun of TXT)
2021,BELIFT LAB,Enhypen,Go Big or Go Home
2021,BELIFT LAB,Enhypen,Just A Little Bit
2021,BELIFT LAB,Enhypen,Upper Side Dreamin'
2021,SM Entertainment,조이,Be There For You
2021,SM Entertainment,조이,Happy Birthday To You
2021,BELIFT LAB,Enhypen,Tamed-Dashed
2021,BELIFT LAB,Enhypen,Intro: Whiteout
2021,BELIFT LAB,Enhypen,Outro: The Wormhole
2021,Big Hit Entertainment,BTS,Butter
2021,Big Hit Entertainment,BTS,Permission to Dance
2021,Big Hit Entertainment,BTS,My Universe (with Coldplay)
2021,SM Entertainment,조이,Day By Day
2021,High Up Entertainment,STAYC,STEREOTYPE
2021,Starship Entertainment,크래비티(CRAVITY),Give me your love
2021,Starship Entertainment,크래비티(CRAVITY),Breathing
2021,Belift Lab,엔하이픈 (ENHYPEN),"Attention,please!"
2021,Belift Lab,엔하이픈 (ENHYPEN),Interlude : Question
2021,SM Entertainment,웬디,Best Friend (with Seulgi)
2021,SM Entertainment,웬디,초코치즈볼 (The Road)
2021,SM Entertainment,웬디,Why Can’t You Love Me?
2021,SM Entertainment,웬디,When This Rain Stops
2021,SM Entertainment,웬디,Like Water
2021,SM Entertainment,Red Velvet,"Hello, Sunset"
2021,Jellyfish Entertainment,베리베리 (VERIVERY),SERIES ‘O’ [ROUND 1 : HALL]
2021,Jellyfish Entertainment,베리베리 (VERIVERY),Get Away
2021,Jellyfish Entertainment,베리베리 (VERIVERY),Numbness
2021,Jellyfish Entertainment,베리베리 (VERIVERY),SERIES ‘O’ [ROUND 2 : HOLE]
2021,Jellyfish Entertainment,베리베리 (VERIVERY),Trigger
2021,Jellyfish Entertainment,베리베리 (VERIVERY),Underdog
2021,Jellyfish Entertainment,베리베리 (VERIVERY),Prom
2021,Jellyfish Entertainment,베리베리 (VERIVERY),Heart Attack
2021,High Up Entertainment,STAYC,SLOW DOWN
2021,Belift Lab,엔하이픈 (ENHYPEN),Blockbuster (feat. YEONJUN of TXT)
2021,Starship Entertainment,크래비티(CRAVITY),POW!
2021,Belift Lab,엔하이픈 (ENHYPEN),Go Big or Go Home
2021,Belift Lab,엔하이픈 (ENHYPEN),Upper Side Dreamin’
2021,Starship Entertainment,크래비티(CRAVITY),Chinga-Linga
2021,Starship Entertainment,크래비티(CRAVITY),Gas Pedal
2021,Starship Entertainment,크래비티(CRAVITY),VENI VIDI VICI
2021,Starship Entertainment,크래비티(CRAVITY),Divin'
2021,Starship Entertainment,크래비티(CRAVITY),Go Go
2021,Starship Entertainment,아이브(IVE),ELEVEN
2021,Starship Entertainment,아이브(IVE),Take It
2021,Belift Lab,엔하이픈 (ENHYPEN),BORDER : CARNIVAL
2021,Belift Lab,엔하이픈 (ENHYPEN),Intro : The Invitation
2021,Belift Lab,엔하이픈 (ENHYPEN),Drunk-Dazed
2021,Belift Lab,엔하이픈 (ENHYPEN),FEVER
2021,Belift Lab,엔하이픈 (ENHYPEN),Not For Sale
2021,Belift Lab,엔하이픈 (ENHYPEN),Mixed Up
2021,Belift Lab,엔하이픈 (ENHYPEN),Outro : The Wormhole
2021,Belift Lab,엔하이픈 (ENHYPEN),DIMENSION : DILEMMA
2021,Belift Lab,엔하이픈 (ENHYPEN),Intro : Whiteout
2021,Belift Lab,엔하이픈 (ENHYPEN),Tamed-Dashed
2021,Belift Lab,엔하이픈 (ENHYPEN),Just A Little Bit
2021,SM Entertainment,SHINee,Don't Call Me
2021,SM Entertainment,SHINee,Days and Years
2021,JYP Entertainment,TWICE,The Feels
2021,YG Entertainment,바비,그라운드 (Lilac)
2021,YG Entertainment,바비,Let It Go (feat. Crush)
2021,YG Entertainment,바비,Raining (feat. June)
2021,YG Entertainment,바비,Heartbroken Playboy
2021,YG Entertainment,바비,야 우냐 (Ya) (feat. DK)
2021,YG Entertainment,바비,U MAD
2021,KQ Entertainment,ATEEZ (에이티즈),Fireworks (I'm The One)
2021,KQ Entertainment,ATEEZ (에이티즈),The Leaders
2021,KQ Entertainment,ATEEZ (에이티즈),Time Of Love
2021,KQ Entertainment,ATEEZ (에이티즈),Take Me Home
2021,KQ Entertainment,ATEEZ (에이티즈),Celebrate
2021,KQ Entertainment,ATEEZ (에이티즈),Answer: Ode To Joy (feat. LA POEM)
2021,KQ Entertainment,ATEEZ (에이티즈),Be With You
2021,KQ Entertainment,ATEEZ (에이티즈),The Real (흥)
2021,KQ Entertainment,ATEEZ (에이티즈),Wonderland (Symphony No.9 “From The Wonderland”)
2021,KQ Entertainment,ATEEZ (에이티즈),Deja Vu
2021,KQ Entertainment,ATEEZ (에이티즈),Eternal Sunshine
2021,YG Entertainment,바비,Break It Down
2021,KQ Entertainment,ATEEZ (에이티즈),Feeling Like I Do
2021,YG Entertainment,바비,In The Dark
2021,SM Entertainment,aespa,Lucid Dream (자각몽)
2021,SM Entertainment,WayV,Horizon
2021,SM Entertainment,WayV,Action Figure
2021,JYP Entertainment,Xdinary Heroes,Happy Death Day
2021,Pledis Entertainment,세븐틴(SEVENTEEN),Crush
2021,Pledis Entertainment,세븐틴(SEVENTEEN),2 MINUS 1
2021,Pledis Entertainment,세븐틴(SEVENTEEN),"Same dream,same mind,same night"
2021,Pledis Entertainment,세븐틴(SEVENTEEN),Wave
2021,Pledis Entertainment,세븐틴(SEVENTEEN),GAM3 BO1
2021,Pledis Entertainment,세븐틴(SEVENTEEN),Anyone
2021,Pledis Entertainment,세븐틴(SEVENTEEN),Ready to Love
2021,SM Entertainment,aespa,Forever (약속)
2021,SM Entertainment,aespa,Next Level
2021,SM Entertainment,aespa,Savage
2021,SM Entertainment,aespa,aenergy
2021,SM Entertainment,aespa,I’ll Make You Cry
2021,SM Entertainment,aespa,YEPPI YEPPI
2021,SM Entertainment,aespa,ICONIC
2021,YG Entertainment,바비,Devil
2021,KQ Entertainment,ATEEZ (에이티즈),Rocky
2021,KQ Entertainment,ATEEZ (에이티즈),All About You
2021,KQ Entertainment,ATEEZ (에이티즈),Not Too Late
2021,YG Entertainment,CL,Paradise
2021,YG Entertainment,CL,My Way
2021,YG Entertainment,CL,Siren
2021,Dreamcatcher Company,Dreamcatcher (드림캐쳐),Odd Eye
2021,Dreamcatcher Company,Dreamcatcher (드림캐쳐),Wind Blows
2021,Dreamcatcher Company,Dreamcatcher (드림캐쳐),Poison Love
2021,Dreamcatcher Company,Dreamcatcher (드림캐쳐),4 Memory
2021,Dreamcatcher Company,Dreamcatcher (드림캐쳐),New Days
2021,Dreamcatcher Company,Dreamcatcher (드림캐쳐),BEcause
2021,Dreamcatcher Company,Dreamcatcher (드림캐쳐),Airplane
2021,Dreamcatcher Company,Dreamcatcher (드림캐쳐),Whistle
2021,Dreamcatcher Company,Dreamcatcher (드림캐쳐),Alldaylong
2021,Dreamcatcher Company,Dreamcatcher (드림캐쳐),A Heart of Sunflower
2021,Cube Entertainment,Pentagon,Do or Not
2021,Cube Entertainment,Lee Changsub,You Inside My Memories (추억속의 그대)
2021,Cube Entertainment,Peniel,Fly23
2021,YG Entertainment,CL,Wish You Were Here
2021,Cube Entertainment,Lee Changsub,Piece of BTOB Vol. 1
2021,YG Entertainment,CL,Tie a Cherry
2021,YG Entertainment,CL,Let It
2021,YG Entertainment,CL,Xai
2021,KQ Entertainment,ATEEZ (에이티즈),Turbulence
2021,KQ Entertainment,ATEEZ (에이티즈),The Letter
2021,SM Entertainment,Key,Hate that... (feat. 태연)
2021,SM Entertainment,Key,Yellow Tape
2021,SM Entertainment,Key,Bad Love
2021,YG Entertainment,iKON,열중쉬어 (At Ease)
2021,SM Entertainment,WayV,Kick Back
2021,SM Entertainment,aespa,Dreams Come True
2021,SM Entertainment,EXO,Don't Fight The Feeling
2021,SM Entertainment,EXO,Paradise
2021,SM Entertainment,EXO,No Matter
2021,SM Entertainment,EXO,Runaway
2021,SM Entertainment,EXO,Just as Usual
2021,YG Entertainment,CL,Spicy
2021,YG Entertainment,CL,Lover Like Me
2021,YG Entertainment,CL,Chuck
2021,Cube Entertainment,Pentagon,Feelin' Like
2021,SM Entertainment,WayV,All For Love
2021,FNC Entertainment,Lee Hong Gi (이홍기),Sonnet
2021,FNC Entertainment,Lee Hong Gi (이홍기),바람이 분다 (Wind)
2021,Pledis Entertainment,세븐틴(SEVENTEEN),I Can't Run Away
2021,FNC Entertainment,SF9 (에스에프나인),Hey Hi Bye
2021,FNC Entertainment,SF9 (에스에프나인),Rumination
2021,FNC Entertainment,SF9 (에스에프나인),Trauma
2021,FNC Entertainment,SF9 (에스에프나인),Memory
2021,FNC Entertainment,SF9 (에스에프나인),Dreams
2021,FNC Entertainment,SF9 (에스에프나인),Gentleman
2021,FNC Entertainment,SF9 (에스에프나인),"On and On (잠시) (Youngbin,Inseong)"
2021,FNC Entertainment,SF9 (에스에프나인),Scenario
2021,FNC Entertainment,SF9 (에스에프나인),For Fantasy (오늘이라서)
2021,Starship Entertainment,우주소녀(WJSN),Unnatural
2021,Cube Entertainment,LIGHTSUM,춤춰 (Go! Go! Bella! OST Part.1)
2021,Cube Entertainment,LIGHTSUM,Popcorn
2021,Cube Entertainment,LIGHTSUM,"You, jam"
2021,Cube Entertainment,LIGHTSUM,VIVACE
2021,Cube Entertainment,LIGHTSUM,Vanilla
2021,Cube Entertainment,Yuqi,Giant
2021,FNC Entertainment,SF9 (에스에프나인),Fanatic (방방 뛰어)
2021,FNC Entertainment,SF9 (에스에프나인),Off My Mind (하자 하자 이별 좀)
2021,FNC Entertainment,SF9 (에스에프나인),Love Again (한 번 더 사랑하자)
2021,FNC Entertainment,SF9 (에스에프나인),Believer (숨)
2021,JYP Entertainment,TWICE,Alcohol-Free
2021,Cube Entertainment,Lee Minhyuk,Good Night
2021,Pledis Entertainment,세븐틴(SEVENTEEN),2 MINUS 1 (Korean Ver.)
2021,Pledis Entertainment,세븐틴(SEVENTEEN),Crush (Korean Ver.)
2021,The Black Label,전소미,덤덤 (DUMB DUMB)
2021,The Black Label,전소미,XOXO
2021,The Black Label,전소미,Anymore
2021,The Black Label,전소미,Watermelon
2021,Cube Entertainment,Yuqi,Bonnie & Clyde
2021,JYP Entertainment,GOT7,Encore
2021,Pledis Entertainment,세븐틴(SEVENTEEN),Rock with you
2021,The Black Label,전소미,Birthday (Acoustic Version)
2021,YG Entertainment,리사,MONEY
2021,YG Entertainment,리사,Lalisa
2021,YG Entertainment,로제,Gone
2021,YG Entertainment,로제,On The Ground
2021,FNC Entertainment,SF9 (에스에프나인),Turn Over
2021,FNC Entertainment,SF9 (에스에프나인),Tear Drop
2021,Pledis Entertainment,세븐틴(SEVENTEEN),To you
2021,SM Entertainment,SHINee,Atlantis
2021,Cube Entertainment,Soyeon,Beam Beam
2021,SM Entertainment,WayV,Good Time
2021,FNC Entertainment,Jung Yong Hwa (정용화),Your City
2021,Pledis Entertainment,세븐틴(SEVENTEEN),Imperfect Love
2021,FNC Entertainment,Jung Yong Hwa (정용화),Your City (Title Track)
2021,FNC Entertainment,Jung Yong Hwa (정용화),So What?
2021,FNC Entertainment,Jung Yong Hwa (정용화),Fireworks
2021,FNC Entertainment,Jung Yong Hwa (정용화),Seven O'Clock
2021,FNC Entertainment,Jung Yong Hwa (정용화),Summer Night In Heaven
2021,Cube Entertainment,(G)I-DLE,Last Dance (Prod. GroovyRoom)
2021,Cube Entertainment,(G)I-DLE,DAHLIA
2021,Cube Entertainment,(G)I-DLE,Lost
2021,Cube Entertainment,(G)I-DLE,Where is Love
2021,Cube Entertainment,(G)I-DLE,MOON
2021,Cube Entertainment,(G)I-DLE,화 (HWAA)
2021,FNC Entertainment,Lee Hong Gi (이홍기),Drawing
2021,FNC Entertainment,Lee Hong Gi (이홍기),Mixtape
2021,FNC Entertainment,Lee Hong Gi (이홍기),혼자 하는 사랑 (Alone)
2021,FNC Entertainment,Lee Hong Gi (이홍기),더 가까이 (Closer)
2021,FNC Entertainment,P1Harmony (피원하모니),If You Call Me
2021,FNC Entertainment,P1Harmony (피원하모니),End It (끝장내)
2021,FNC Entertainment,P1Harmony (피원하모니),AYAYA
2021,FNC Entertainment,P1Harmony (피원하모니),Pyramid
2021,FNC Entertainment,P1Harmony (피원하모니),Disharmony: Break Out
2021,FNC Entertainment,P1Harmony (피원하모니),Scared (겁나니)
2021,FNC Entertainment,P1Harmony (피원하모니),Reset
2021,BELIFT LAB,Enhypen,"Attention, please!"
2021,131 Label,B.I.,기억상실 (Illusion)
2021,Woollim Entertainment,골든차일드,Singing In The Rain
2021,JYP Entertainment,Stray Kids,"Surfin' (Lee Know,Changbin,Felix)"
2021,JYP Entertainment,Stray Kids,"Red Lights (Bang Chan,Hyunjin)"
2021,Woollim Entertainment,로켓펀치 (Rocket Punch),Ring Ring
2021,MNH Entertainment,청하,Bicycle
2021,Woollim Entertainment,로켓펀치 (Rocket Punch),I Want U Bad
2021,Woollim Entertainment,골든차일드,Fanfare
2021,Woollim Entertainment,골든차일드,Bottom Of The Ocean
2021,Woollim Entertainment,드리핀 (DRIPPIN),Free Pass
2021,JYP Entertainment,ITZY,LOCO
2021,JYP Entertainment,ITZY,Tennis (0:0)
2021,Woollim Entertainment,골든차일드,Round N Round
2021,Woollim Entertainment,드리핀 (DRIPPIN),FATE
2021,Woollim Entertainment,드리핀 (DRIPPIN),Firefly
2021,Woollim Entertainment,드리핀 (DRIPPIN),Without U
2021,Woollim Entertainment,골든차일드,Ra Pam Pam
2021,JYP Entertainment,Stray Kids,"Gone Away (HAN,Seungmin,I.N)"
2021,Woollim Entertainment,드리핀 (DRIPPIN),Stay
2021,Woollim Entertainment,드리핀 (DRIPPIN),Wish
2021,SM Entertainment,Super Junior,Mystery
2021,Woollim Entertainment,골든차일드,Spell
2021,SM Entertainment,NCT Dream,Hello Future
2021,SM Entertainment,Super Junior,Paradox
2021,JYP Entertainment,ITZY,Mirror
2021,SM Entertainment,Super Junior,Closer
2021,SM Entertainment,NCT Dream,Hot Sauce
2021,SM Entertainment,NCT 127,Favorites (Vampire)
2021,JYP Entertainment,NiziU,FESTA
2021,SM Entertainment,NCT 2021,New Axis
2021,Woollim Entertainment,골든차일드,GAME
2021,YG Entertainment,Mino,Lost In a Crowd (군중속에서)
2021,SM Entertainment,Super Junior,Coincidence
2021,SM Entertainment,Super Junior,Shadow
2021,Woollim Entertainment,골든차일드,Cool Cool
2021,JYP Entertainment,ITZY,Swipe
2021,Woollim Entertainment,드리핀 (DRIPPIN),Vertigo
2021,SM Entertainment,NCT 2021,Universe (Let’s Play Ball)
2021,BELIFT LAB,Enhypen,Forget Me Not
2021,Woollim Entertainment,드리핀 (DRIPPIN),Reach Out Your Hands (손을 뻗어봐)
2021,SM Entertainment,태일,Starlight
2021,MNH Entertainment,청하,Good Night My Princess
2021,MNH Entertainment,청하,XXXX
2021,MNH Entertainment,청하,Louder
2021,MNH Entertainment,청하,Love Me Out Loud
2021,MNH Entertainment,청하,California Dream
2021,MNH Entertainment,청하,Crazy Like You (feat. Bibi)
2021,MNH Entertainment,청하,All Night Long
2021,MNH Entertainment,청하,Comes N Goes
2021,MNH Entertainment,청하,Byulharang (160504 + 170607)
2021,MNH Entertainment,청하,Lemon (feat. Colde)
2021,MNH Entertainment,청하,Bother Me
2021,MNH Entertainment,청하,Luce Sicut Stellae
2021,MNH Entertainment,청하,Chill
2021,MNH Entertainment,청하,Flying on Faith
2021,MNH Entertainment,청하,Masquerade
2021,MNH Entertainment,청하,Nuh-Uh
2021,Woollim Entertainment,골든차일드,Game Changer
2021,Woollim Entertainment,골든차일드,Breathe
2021,JYP Entertainment,Stray Kids,Star Lost
2021,JYP Entertainment,NiziU,Take It
2021,Woollim Entertainment,드리핀 (DRIPPIN),Young Blood
2021,Woollim Entertainment,드리핀 (DRIPPIN),A Better Tomorrow
2021,Woollim Entertainment,로켓펀치 (Rocket Punch),Ride
2021,JYP Entertainment,Stray Kids,Scars
2021,JYP Entertainment,Stray Kids,Thunderous (소리꾼)
2021,JYP Entertainment,Stray Kids,The View
2021,SM Entertainment,태용,Long Flight
2021,JYP Entertainment,Stray Kids,Sorry I Love You (말할 수 없는 비밀)
2021,SM Entertainment,도영,Like a Star
2021,SM Entertainment,도영,Night Air
2021,SM Entertainment,마크,SMILE
2021,JYP Entertainment,Stray Kids,Secret Secret
2021,BELIFT LAB,Enhypen,Interlude: Question
2021,YG Entertainment,Mino,Loser (루저)
2021,Woollim Entertainment,골든차일드,Milky Way
2021,SM Entertainment,태일,The Moon
2021,JYP Entertainment,NiziU,Need U
2021,Woollim Entertainment,골든차일드,Out The Window
2021,Woollim Entertainment,골든차일드,That Feeling
2021,EDAM Entertainment,아이유,HiSpringBye
2021,EDAM Entertainment,아이유,Flu
2021,EDAM Entertainment,아이유,LILAC
2021,EDAM Entertainment,아이유,AhPuh
2021,EDAM Entertainment,아이유,EmptyCup
2021,EDAM Entertainment,아이유,MySea
2021,EDAM Entertainment,아이유,NextStop
2021,JYP Entertainment,DAY6,Only
2021,JYP Entertainment,DAY6,Healer
2021,JYP Entertainment,DAY6,You make Me
2021,Source Music,유주,Secret (with BE’O)
2021,P NATION,HyunA,I'm Not Cool
2021,EDAM Entertainment,아이유,You
2021,EDAM Entertainment,아이유,LoveLetter
2021,YG Entertainment,Mino,Kill
2021,EDAM Entertainment,아이유,Celebrity
2021,EDAM Entertainment,아이유,Coin
2021,JYP Entertainment,DAY6,above the clouds
2021,YG Entertainment,Mino,Muah (뭐)
2021,JYP Entertainment,ITZY,Gas Me Up
2021,YG Entertainment,Mino,Drunk Talk (취했어)
2021,JYP Entertainment,ITZY,Love is
2021,YG Entertainment,Mino,Love In Da Car
2021,YG Entertainment,Mino,"Pyramid (feat. lIlBOI, Gaeko)"
2021,JYP Entertainment,ITZY,Chillin' Chillin'
2021,JYP Entertainment,ITZY,B[OO]M-BOXX
2021,YG Entertainment,Mino,Language (바른말) (feat. Bobby)
2021,YG Entertainment,Mino,Nothing (with Be'O and Hwasa)
2021,JYP Entertainment,DAY6,나 끝까지 당신을 포기하지 않을게요 (I will never give you up until the end)
2021,JYP Entertainment,DAY6,So let's love
2021,Around US Entertainment,Yang Yoseob,초콜릿 박스 (Chocolate Box)
2021,SM Entertainment,Super Junior,Burn the Floor
2021,SM Entertainment,Super Junior,House Party
2021,Source Music,유주,Is This Love
2021,JYP Entertainment,DAY6,ONE
2021,YG Entertainment,Mino,Question Mark (궁금해)
2021,Woollim Entertainment,골든차일드,POPPIN’
2021,JYP Entertainment,Boy Story,Burn
2021,JYP Entertainment,NiziU,Twinkle Twinkle
2021,NH Media,라붐,How I Wish (얼마나 좋을까)
2021,NH Media,라붐,Kiss Kiss
2021,JYP Entertainment,NiziU,I AM
2021,JYP Entertainment,NiziU,Super Summer
2021,JYP Entertainment,NiziU,Chopstick
2021,JYP Entertainment,ITZY,#Twenty
2021,JYP Entertainment,ITZY,Sooo Lucky
2021,JYP Entertainment,ITZY,Sorry Not Sorry
2021,JYP Entertainment,ITZY,In the Morning (Mafia in the Morning)
2021,Woollim Entertainment,골든차일드,YES.
2021,YG Entertainment,Mino,Tang!♡ (탕!♡)
2021,Woollim Entertainment,골든차일드,Burn It
2021,Woollim Entertainment,골든차일드,DDARA
2021,JYP Entertainment,2PM,Make It
2021,Woollim Entertainment,골든차일드,I Know
2021,NH Media,라붐,Red Hot Summer (뜨거운 여름밤은 가고 남은 건 볼품없지만)
2021,NH Media,라붐,Let Me Dance
2021,NH Media,라붐,Put Your Hands Up
2021,YG Entertainment,Mino,"Breathe (with Anandelight, Unofficialboyy, Be’O, Geegooin, Mudd The Student)"
2021,JYP Entertainment,Boy Story,ID
2021,JYP Entertainment,NiziU,Boom Boom Boom
2021,P NATION,HyunA,GOOD GIRL
2021,P NATION,HyunA,핑퐁 (PING PONG) (with DAWN)
2021,JYP Entertainment,NiziU,Wonder Dream
2021,JYP Entertainment,ITZY,Shoot!
2021,NH Media,라붐,White Love (겨울동화) (feat. Layone)
2021,Woollim Entertainment,골든차일드,OASIS
2021,JYP Entertainment,DAY6,Love Parade
2021,JYP Entertainment,ITZY,Kidding Me
2021,JYP Entertainment,NiziU,Take a picture
2021,NH Media,라붐,We Are The One
2021,JYP Entertainment,NiziU,Poppin' Shakin'
2021,YG Entertainment,Mino,Moss (with Mudd The Student and Bobby)
2021,MNH Entertainment,청하,Killing Me
2021,YG Entertainment,Mino,Limousine (with Be'O)
2021,JYP Entertainment,ITZY,Wild Wild West
2022,BPM Entertainment,소유,Heart (with Jukjae)
2022,BELIFT LAB,Enhypen,Blessed-Cursed
2022,BPM Entertainment,소유,If I Had Known
2022,Woollim Entertainment,드리핀 (DRIPPIN),So Good
2022,DSP Media,KARD,Good Love
2022,DSP Media,KARD,Whip!
2022,DSP Media,KARD,Break Down
2022,DSP Media,KARD,Ring The Alarm (Instrumental)
2022,BPM Entertainment,예린,Sing in the Green Part.5 (with Stella Jang)
2022,BPM Entertainment,예린,봄 Spring (Instrumental)
2022,BPM Entertainment,예린,봄 Spring
2022,BPM Entertainment,예린,Time (굿잡 OST Part.4)
2022,BPM Entertainment,소유,Some 2 (with Jung Yong Hwa)
2022,BPM Entertainment,예린,Comfortable
2022,BPM Entertainment,예린,ARIA
2022,SM Entertainment,Super Junior,My Wish
2022,KQ Entertainment,ATEEZ (에이티즈),Guerrilla
2022,KQ Entertainment,ATEEZ (에이티즈),Propaganda
2022,KQ Entertainment,ATEEZ (에이티즈),Sector 1
2022,KQ Entertainment,ATEEZ (에이티즈),Cyberpunk
2022,BPM Entertainment,소유,"Dolls (Again, Star #01)"
2022,BPM Entertainment,소유,Love story (Hidden Singer7 Episode 5)
2022,BPM Entertainment,소유,Tree (with Davii)
2022,BPM Entertainment,예린,Floral Sense
2022,BPM Entertainment,소유,Business (with Be'O)
2022,BlockBerry Creative,LOONA,Playback
2022,FNC Entertainment,N.Flying (엔플라잉),Rockstar
2022,ADOR,뉴진스(NewJeans),Hurt
2022,Big Hit Entertainment,J-Hope,More
2022,Big Hit Entertainment,J-Hope,Arson
2022,Big Hit Entertainment,J-Hope,= (Equal Sign)
2022,Big Hit Entertainment,J-Hope,Music Box : Reflection
2022,Big Hit Entertainment,J-Hope,What if...
2022,Big Hit Entertainment,J-Hope,Safety Zone
2022,Big Hit Entertainment,J-Hope,Future
2022,ADOR,뉴진스(NewJeans),Cookie
2022,Big Hit Entertainment,J-Hope,BTS Cypher 4
2022,Big Hit Entertainment,Jimin,With You (with Ha Sung-woon)
2022,YG Entertainment,iKON,말도 안 돼 (For Real?)
2022,YG Entertainment,iKON,Gold (금)
2022,YG Entertainment,iKON,그대 이름 (Name)
2022,Big Hit Entertainment,V,Inner Child
2022,SM Entertainment,EXO,The First Snow
2022,Cube Entertainment,Pentagon,With Universe (약속)
2022,Big Hit Entertainment,Jungkook,Still With You
2022,Big Hit Entertainment,J-Hope,1 Verse
2022,ADOR,뉴진스(NewJeans),Hype Boy
2022,ADOR,뉴진스(NewJeans),Attention
2022,JYP Entertainment,Boy Story,D.T.F
2022,SM Entertainment,NCT 127,Sticker
2022,Dreamcatcher Company,Dreamcatcher (드림캐쳐),Beauty Full (Dami solo)
2022,SM Entertainment,NCT 127,2 Baddies
2022,Dreamcatcher Company,Dreamcatcher (드림캐쳐),For (Yoohyeon solo)
2022,Dreamcatcher Company,Dreamcatcher (드림캐쳐),Winter (Handong Solo)
2022,Dreamcatcher Company,Dreamcatcher (드림캐쳐),Entrancing (Siyeon solo)
2022,Dreamcatcher Company,Dreamcatcher (드림캐쳐),No Dot (SuA solo)
2022,Dreamcatcher Company,Dreamcatcher (드림캐쳐),Cherry (Real Miracle) – (JiU solo)
2022,RBW,KARA,Happy Hour
2022,RBW,KARA,Oxygen
2022,RBW,KARA,Shout It Out
2022,RBW,KARA,When I Move
2022,SM Entertainment,NCT Dream,Glitch Mode
2022,SM Entertainment,NCT Dream,Beatbox
2022,Dreamcatcher Company,Dreamcatcher (드림캐쳐),Always (널 위해)
2022,Dreamcatcher Company,Dreamcatcher (드림캐쳐),Together
2022,Dreamcatcher Company,Dreamcatcher (드림캐쳐),Starlight
2022,Dreamcatcher Company,Dreamcatcher (드림캐쳐),MAISON
2022,JYP Entertainment,Boy Story,L.I.F.E
2022,Big Hit Entertainment,Jungkook,Dreamers
2022,FNC Entertainment,N.Flying (엔플라잉),Sing Along
2022,SM Entertainment,Super Junior,Callin’
2022,YG Entertainment,TREASURE,THANK YOU
2022,Blockberry Creative,Sunye,Just a Dancer
2022,Blockberry Creative,Sunye,안부 (Greetings) (with Jo Kwon)
2022,BPM Entertainment,소유,Don’t Wake Me Up
2022,BPM Entertainment,소유,FINE
2022,YG Entertainment,Winner,Little Finger
2022,YG Entertainment,Winner,Family
2022,YG Entertainment,Winner,Sweet Home
2022,YG Entertainment,Winner,Holiday
2022,Blockberry Creative,Sunye,Glass Heart
2022,YG Entertainment,Winner,10 Min
2022,KQ Entertainment,ATEEZ (에이티즈),Outro: New World
2022,KQ Entertainment,ATEEZ (에이티즈),New World
2022,KQ Entertainment,ATEEZ (에이티즈),WDIG (Where Do I Go)
2022,KQ Entertainment,ATEEZ (에이티즈),The Ring
2022,FNC Entertainment,N.Flying (엔플라잉),Monster
2022,FNC Entertainment,N.Flying (엔플라잉),"Our Country,Ordinary House,Ordinary Me"
2022,FNC Entertainment,N.Flying (엔플라잉),Red Light
2022,YG Entertainment,Winner,I Love U
2022,Blockberry Creative,Sunye,"열애중 (Love, ing)"
2022,Blockberry Creative,Sunye,대낮에 한 이별 (Separation in the Daytime) (with Im Seulong)
2022,Woollim Entertainment,드리핀 (DRIPPIN),When I'm with You
2022,YG Entertainment,TREASURE,CLOWN
2022,YG Entertainment,강승윤,Born to Love You
2022,SM Entertainment,Super Junior,Nobleman
2022,Source Music,LE SSERAFIM,Sour Grapes
2022,Source Music,LE SSERAFIM,The Great Mermaid
2022,Source Music,LE SSERAFIM,Blue Flame
2022,SM Entertainment,Super Junior,Joah
2022,SM Entertainment,민호,Heartbreak
2022,YG Entertainment,TREASURE,VOLKNO
2022,YG Entertainment,TREASURE,HELLO
2022,YG Entertainment,TREASURE,BFF (Best Friend Forever)
2022,YG Entertainment,TREASURE,IT'S OKAY
2022,YG Entertainment,TREASURE,DARARI (다라리)
2022,YG Entertainment,TREASURE,UU
2022,YG Entertainment,TREASURE,JIKJIN (직진)
2022,BlockBerry Creative,LOONA,Flip That
2022,BlockBerry Creative,LOONA,Need U
2022,BlockBerry Creative,LOONA,POSE
2022,BlockBerry Creative,LOONA,Pale Blue Dot
2022,SM Entertainment,Super Junior,Analogue Radio
2022,Woollim Entertainment,드리핀 (DRIPPIN),Champion
2022,Woollim Entertainment,로켓펀치 (Rocket Punch),"Listen-Up EP.5 (Thanks to) (Prod. Ryan Jhun,LAS)"
2022,Woollim Entertainment,드리핀 (DRIPPIN),Deja Vu
2022,FNC Entertainment,P1Harmony (피원하모니),Follow Me
